date,norm_mvrv_z,norm_puell,norm_price_200w_ratio,norm_stable_30d,norm_dom_proxy_30d_roc,btc_score,btc_score_lagged,regime,action
2025-06-16,75.37256162941458,34.30711200682635,80.44970065887871,34.55223793289305,56.123605376760324,58.07368284991669,60.9849621677607,BULL,DEPLOY_ALTS
2025-06-17,70.62469681212403,22.922227693848924,77.42472131890693,33.54815555686695,60.601401415442794,53.49527370595514,64.40628438189538,BULL,DEPLOY_ALTS
2025-06-18,70.81306223928797,31.09151796940221,77.35771610212062,30.09988368491762,56.889970181427316,54.692320955441446,60.70598835105136,BULL,DEPLOY_ALTS
2025-06-19,70.48293271135655,26.020938404071753,77.20311540677531,28.641119772234564,58.57850088764298,53.24475555037945,57.66498932372005,NEUTRAL,HOLD
2025-06-20,67.80853948531384,34.05100086276735,75.30827535027174,21.14487688827267,55.796399163259395,52.66833858090718,57.4573323612,NEUTRAL,HOLD
2025-06-21,64.62735155128884,29.28653598982286,72.9636256094117,19.902946476186813,47.89570076060507,49.07757663221324,57.177537598119045,NEUTRAL,HOLD
2025-06-22,63.39538047612101,16.8247524673473,71.998727755129,19.179216433436324,48.32984946922421,45.3344152226368,55.60564249980342,NEUTRAL,HOLD
2025-06-23,71.28999887249066,18.80238707575519,77.8308831027514,21.051339906631434,53.412694065154085,50.152743443746395,58.07368284991669,NEUTRAL,HOLD
2025-06-24,71.82728390365182,22.81500264600814,78.3084860457518,22.807895862961445,54.41912036966101,51.77672945815826,53.49527370595514,NEUTRAL,HOLD
2025-06-25,73.87431166481466,32.85849699093298,79.80011441042618,21.337850966453644,51.18992397842122,54.65661067207304,54.692320955441446,NEUTRAL,HOLD
2025-06-26,72.91110893710216,38.17638624173909,79.35795822366639,21.797332466906212,45.97062099509698,55.155682855844326,53.24475555037945,NEUTRAL,HOLD
2025-06-27,72.58363696220846,22.118481235817164,79.3638062547469,21.666746918779577,43.973312685178314,50.82481595490098,52.66833858090718,NEUTRAL,HOLD
2025-06-28,72.96228037907623,33.29184532975362,79.56905126374154,21.768808480653977,43.95830417874256,53.78660738888195,49.07757663221324,NEUTRAL,HOLD
2025-06-29,74.5777175462837,42.65110315853539,80.80172382266387,21.25850576473334,49.63287773640512,57.34849945640225,45.3344152226368,NEUTRAL,HOLD
2025-06-30,71.94118760128437,33.0398814484945,79.08119229586012,21.23617796846486,50.77397932870829,53.92138972982151,50.152743443746395,NEUTRAL,HOLD
2025-07-01,69.02492375831784,28.17843869134788,77.04353193650128,21.91192413865071,49.19731445193105,51.367313253623294,51.77672945815826,NEUTRAL,HOLD
2025-07-02,74.6427544784914,36.7920170729799,80.98798151513775,21.41342288220932,50.738259187095885,56.07426626586093,54.65661067207304,NEUTRAL,HOLD
2025-07-03,75.52706193882136,36.324869832338116,81.85068281193595,20.53354237744171,50.64398227034182,56.25390218576857,55.155682855844326,NEUTRAL,HOLD
2025-07-04,71.02236542672395,38.26679049715675,79.76337479691762,19.90722898862793,46.78463844849961,54.49063040483404,50.82481595490098,NEUTRAL,HOLD
2025-07-05,71.2164027154979,37.454839073144115,79.87145050016974,20.375393564233057,53.04465308942722,55.06369502654703,53.78660738888195,NEUTRAL,HOLD
2025-07-06,72.71905225901321,39.13595438828762,81.01558945906574,19.045086590232007,54.87066898365704,56.14665205348952,57.34849945640225,NEUTRAL,HOLD
2025-07-07,70.76857990459943,35.18269629777813,79.75373285481729,18.289717555542637,53.78782973966902,54.099235224086115,53.92138972982151,NEUTRAL,HOLD
2025-07-08,71.61262341529952,32.14867578295642,80.45292636354372,18.48555775840749,57.54501170187895,54.138876076986726,51.367313253623294,NEUTRAL,HOLD
2025-07-09,75.28814271669151,41.62138570992768,83.30870625137273,19.27242056186717,59.12631286637799,58.457024863681795,56.07426626586093,NEUTRAL,HOLD
2025-07-10,82.5184906626163,46.79680817164054,88.8853688680791,22.181048899646516,55.66167335505102,63.125147685762926,56.25390218576857,NEUTRAL,HOLD
2025-07-11,84.77546835393366,39.32259765575037,90.85497014717171,23.472079628826968,54.011454919077565,62.356241385783825,54.49063040483404,NEUTRAL,HOLD
2025-07-12,83.97808593536956,38.538392499135334,90.51158740952762,24.145885208699315,56.174621758081734,62.1696863444133,55.06369502654703,NEUTRAL,HOLD
2025-07-13,86.2942338559388,34.48632205759579,92.48411416681145,21.98828973226269,59.76238050342148,62.281155014724426,56.14665205348952,NEUTRAL,HOLD
2025-07-14,87.1314545481161,38.189976344038755,93.22013176666879,20.423414031350315,62.114234591000944,63.60589236758092,54.099235224086115,NEUTRAL,HOLD
2025-07-15,83.00173821910752,44.35448653101676,90.37630911416413,18.05112815538113,69.53792816229657,63.72586696085611,54.138876076986726,NEUTRAL,HOLD
2025-07-16,83.33085072595978,31.697884545649536,91.56335673045483,22.19261499246984,79.46352548682358,62.51164249784412,58.457024863681795,NEUTRAL,HOLD
2025-07-17,83.77953034381977,34.183544658932654,92.28115699733891,27.37403689150787,83.39173484923845,64.5812556859969,63.125147685762926,BULL,DEPLOY_ALTS
2025-07-18,80.81033311096598,36.36117953448758,90.31706801139018,33.65898682743407,87.77494631256432,65.22315107456127,62.356241385783825,BULL,DEPLOY_ALTS
2025-07-19,80.41454105923307,35.40922237462423,90.06266142873683,34.76503494187065,89.970342293333,65.20098966778724,62.1696863444133,BULL,DEPLOY_ALTS
2025-07-20,79.26352485569265,37.626371473284124,89.11544040235952,35.48458333685727,100.0,66.33142590602932,62.281155014724426,BULL,DEPLOY_ALTS
2025-07-21,79.08063662649973,38.19654818137043,89.24102807126093,36.927633644303086,100.0,66.66067869419018,63.60589236758092,BULL,DEPLOY_ALTS
2025-07-22,82.81957864474356,39.38607305900431,92.14367679414478,38.262844568133616,97.52349554596195,68.61290345681934,63.72586696085611,BULL,DEPLOY_ALTS
2025-07-23,80.02548889181172,34.66392405026078,90.34162073602015,39.05762613767139,90.11070164554631,65.61166591251808,62.51164249784412,BULL,DEPLOY_ALTS
2025-07-24,79.25652295472698,37.90927733970813,89.8489416510493,40.18385225659701,93.00971662825786,66.55261405287033,64.5812556859969,BULL,DEPLOY_ALTS
2025-07-25,77.39636489805115,41.92384491523612,88.68798881937984,40.625517554043014,97.29330360208013,67.26062645541481,65.22315107456127,BULL,DEPLOY_ALTS
2025-07-26,78.01897883679797,39.173993815509824,89.05080031352475,40.74867014648907,97.41395289036997,66.86304797863215,65.20098966778724,BULL,DEPLOY_ALTS
2025-07-27,80.25034160870078,33.49053670326481,90.69461431211252,41.04813395136381,99.97481533559544,66.74136114711305,66.33142590602932,BULL,DEPLOY_ALTS
2025-07-28,77.67738848000764,35.90197795993348,88.79262490888496,41.375158571764494,98.55569086447593,66.09907888797491,66.66067869419018,BULL,DEPLOY_ALTS
2025-07-29,77.06530159606791,23.03115602085639,88.45048294810412,41.68959494915575,96.78008305481804,62.498923621510464,68.61290345681934,BULL,DEPLOY_ALTS
2025-07-30,76.55510240739285,32.6082367123377,88.2700654270272,42.948154193903164,96.96286293080878,64.91111240787407,65.61166591251808,BULL,DEPLOY_ALTS
2025-07-31,73.35988435966445,38.007922078518355,85.5030936270178,43.52346522251116,97.51020535763644,64.89010487207281,66.55261405287033,BULL,DEPLOY_ALTS
2025-08-01,69.10730454383761,35.70318644853262,82.34733699765717,43.16925341817734,87.36372445020613,61.33921583256309,67.26062645541481,BULL,DEPLOY_ALTS
2025-08-02,67.84925419153063,32.875247621645244,81.38749394951597,41.43949311528438,84.89783315457163,59.55679423552351,66.86304797863215,BULL,DEPLOY_ALTS
2025-08-03,70.48710927899629,37.17309697967305,83.2741561445357,42.525178155352194,89.02582868594611,62.37559784942172,66.74136114711305,BULL,DEPLOY_ALTS
2025-08-04,71.8520752805745,43.60312516021102,84.29498308454303,42.536374774907806,96.46096854568682,65.34195356193857,66.09907888797491,BULL,DEPLOY_ALTS
2025-08-05,69.94427520871356,30.646774260595507,82.93624156433998,43.430491244939304,92.36172960423819,60.98297108779566,62.498923621510464,BULL,DEPLOY_ALTS
2025-08-06,71.37032598653427,33.47929668342531,83.91187809345988,47.73149755719741,94.34443872595251,63.157466091683446,64.91111240787407,BULL,DEPLOY_ALTS
2025-08-07,74.9696669909192,40.92759944476328,86.76734977708735,49.35474167763491,97.63174532394508,67.2426556979238,64.89010487207281,BULL,DEPLOY_ALTS
2025-08-08,73.63815048742242,31.357106537948482,85.6964430829325,49.37288375101878,98.31740223029733,64.3076831829829,61.33921583256309,BULL,DEPLOY_ALTS
2025-08-09,73.20760109978156,23.12173838549078,85.35727806569068,47.90931886110222,100.0,62.00056836861063,59.55679423552351,NEUTRAL,HOLD
2025-08-10,77.41870955359408,31.27768691201695,88.58610083472273,45.6148443477867,97.1091428069158,65.3153956938866,62.37559784942172,BULL,DEPLOY_ALTS
2025-08-11,76.48551067560916,35.75830080929898,87.8624190985917,46.37685882893064,97.37093556961635,66.15133460602706,65.34195356193857,BULL,DEPLOY_ALTS
2025-08-12,78.51923302626035,32.42998823311141,89.47052970382784,50.267554671291,100.0,67.09750610761517,60.98297108779566,BULL,DEPLOY_ALTS
2025-08-13,83.45186449674495,41.409599346959496,93.4145509626174,54.800486713646166,100.0,72.29094238533376,63.157466091683446,BULL,DEPLOY_ALTS
2025-08-14,75.32206355741674,40.94064045169418,87.03251823704719,62.51401933143627,93.79371878204836,68.99475760547827,67.2426556979238,BULL,DEPLOY_ALTS
2025-08-15,73.25665247647534,29.64287756657878,85.62965101588468,62.62526078005103,83.64147355678594,64.27158181045048,64.3076831829829,BULL,DEPLOY_ALTS
2025-08-16,72.88231576994308,36.33038608318885,85.71404465703016,59.49540249495313,79.98069227754607,65.01247978518374,62.00056836861063,BULL,DEPLOY_ALTS
2025-08-17,73.04776109575789,36.18482442197461,85.65403064391005,57.482576385901126,78.41838748201764,64.55556576908997,65.3153956938866,BULL,DEPLOY_ALTS
2025-08-18,70.91061352822074,36.300561359783316,83.99115264178867,57.99351151388642,72.39131847544866,63.084713501397616,66.15133460602706,BULL,DEPLOY_ALTS
2025-08-19,65.31437825441529,27.284039381372484,79.69311855304666,56.07174771497988,61.93587593683512,56.95829678320754,67.09750610761517,BULL,DEPLOY_ALTS
2025-08-20,67.44240980442467,30.4098970860672,81.38316928400448,54.52710326885316,69.15688975266727,59.20658553523979,72.29094238533376,BULL,DEPLOY_ALTS
2025-08-21,64.33176642078652,32.32657096935869,79.06936568014474,51.6855199033934,71.15620461973599,58.06349425208718,68.99475760547827,BULL,DEPLOY_ALTS
2025-08-22,71.1182135610091,33.30088100211278,84.29593738667315,49.902279721223906,88.32633655580237,62.83784740992938,64.27158181045048,BULL,DEPLOY_ALTS
2025-08-23,68.64767501126965,34.64931889573937,82.41441723186297,46.7957935629622,85.58640934709642,61.317525642842305,65.01247978518374,BULL,DEPLOY_ALTS
2025-08-24,65.82751125722497,37.859517829958925,79.95308984251444,47.56438012484922,87.10438458408134,61.04884628029563,64.55556576908997,BULL,DEPLOY_ALTS
2025-08-25,60.34156828648418,28.152532572641007,75.99596889492385,47.11076206402121,77.86582893081876,55.19299461077534,63.084713501397616,BULL,DEPLOY_ALTS
2025-08-26,63.15170806618906,32.02624549710802,77.89583922649348,51.000125845969436,80.52717917970367,58.2339784342982,56.95829678320754,NEUTRAL,HOLD
2025-08-27,62.07892839463951,31.701074732758013,77.04535541842009,51.94465793008354,78.94665087850845,57.64438206262875,59.20658553523979,NEUTRAL,HOLD
2025-08-28,63.856680025057244,35.37242673276087,78.52302312873866,55.40614371772078,77.0341307827297,59.719049952386214,58.06349425208718,NEUTRAL,HOLD
2025-08-29,56.812635691066625,35.29956483144488,73.58164115783397,56.529441701271175,77.14576903068945,56.77900330500763,62.83784740992938,BULL,DEPLOY_ALTS
2025-08-30,57.20751379650447,32.93899196786019,73.85952823934069,56.30173521295786,78.39603777849436,56.45377183857764,61.317525642842305,BULL,DEPLOY_ALTS
2025-08-31,56.53015641713398,23.76773176599093,73.14208378445612,55.50749253305792,84.70339497791672,54.32586000127951,61.04884628029563,BULL,DEPLOY_ALTS
2025-09-01,57.547712843032464,34.67950596621546,74.1459163330063,55.813487058119485,82.65971465574265,57.40136813535705,55.19299461077534,NEUTRAL,HOLD
2025-09-02,60.90154552855002,35.81507870201436,76.48725909676634,55.8193847588646,78.74753730091916,58.76934659734347,58.2339784342982,NEUTRAL,HOLD
2025-09-03,61.86904877124899,27.08506608972675,77.02239687030959,58.02149934485053,75.90812524630017,57.0304979542259,57.64438206262875,NEUTRAL,HOLD
2025-09-04,60.3505653213936,27.483991209345394,75.7527455848236,58.571757760080224,74.45207747210185,56.35768792694136,59.719049952386214,NEUTRAL,HOLD
2025-09-05,59.73149242633984,28.52246623372648,75.58852001694414,55.051134190385156,73.1443363905132,55.7398720573315,56.77900330500763,NEUTRAL,HOLD
2025-09-06,58.95157684468898,26.958454568234806,74.95990740369028,53.638813905181834,67.47943068296537,54.21083333027726,56.45377183857764,NEUTRAL,HOLD
2025-09-07,60.57903000424542,32.08136079884552,75.97474266821166,51.46348554236568,62.79414657647722,55.38793522362991,54.32586000127951,NEUTRAL,HOLD
2025-09-08,61.73919328998316,34.58248725428461,76.95938504872144,52.46264487360519,52.65314839337228,55.6939683806884,57.40136813535705,NEUTRAL,HOLD
2025-09-09,60.68444783305592,36.71358778607631,76.30916196436645,54.00331466319198,57.362511848388316,56.48231207362677,58.76934659734347,NEUTRAL,HOLD
2025-09-10,63.49574796654935,38.82958084902944,78.76652824244002,53.21349886677571,55.518058255988095,58.043255906325335,57.0304979542259,NEUTRAL,HOLD
2025-09-11,65.28903684651259,32.38842147448009,80.44719673756016,49.19170126197318,46.15162824336916,55.767173783718725,56.35768792694136,NEUTRAL,HOLD
2025-09-12,66.287912898666,22.032376974113056,81.14563262801676,47.84833255695799,52.78443527429944,54.079288049705056,55.7398720573315,NEUTRAL,HOLD
2025-09-13,65.87767384424184,29.293135239585233,80.81734852051902,44.31292286655463,51.96702945193454,55.09369704244931,54.21083333027726,NEUTRAL,HOLD
2025-09-14,64.90180692760251,33.05151052561789,79.99876675726185,40.79851042539791,54.02455218401636,55.25540484334891,55.38793522362991,NEUTRAL,HOLD
2025-09-15,64.76460338105453,36.6321422418091,79.9296894206787,39.95825329853938,51.36831589178255,55.70392404286354,55.6939683806884,NEUTRAL,HOLD
2025-09-16,66.79811551275695,36.09222488294746,81.47526930395391,40.85293229702111,46.61181602071722,56.146666181979626,56.48231207362677,NEUTRAL,HOLD
2025-09-17,66.1913177006726,24.567061325567792,80.99711405098003,40.120962633943336,54.40820775189875,53.657548622071104,58.043255906325335,NEUTRAL,HOLD
2025-09-18,66.77508173444508,35.33558434580367,81.71534726688651,44.822309379644146,57.53857614049126,57.68669408115748,55.767173783718725,NEUTRAL,HOLD
2025-09-19,64.14561005625544,37.99848182317439,79.80733140499852,46.777652965262945,47.953161064151885,56.51673380487456,54.079288049705056,NEUTRAL,HOLD
2025-09-20,64.2690753329085,32.632988832112765,79.77421056603531,47.56729293285174,49.73175602738199,55.50208146377377,55.09369704244931,NEUTRAL,HOLD
2025-09-21,63.486381324813145,35.442313332741655,79.1727136197286,45.85520051973867,33.94712151197663,54.01402768373355,55.25540484334891,NEUTRAL,HOLD
2025-09-22,59.286244994201034,30.03039362934446,75.92600794954157,48.82596824521544,28.13025664013928,50.61559439630098,55.70392404286354,NEUTRAL,HOLD
2025-09-23,58.00133620004536,27.566797308096785,75.01460424583033,45.391987650165625,24.741419737569373,48.57796115748565,56.146666181979626,NEUTRAL,HOLD
2025-09-24,59.86651549679387,31.137354448943622,76.47403486556004,43.22712879003752,31.869419152421955,50.710111468133896,53.657548622071104,NEUTRAL,HOLD
2025-09-25,52.764473963041425,25.170908952744593,71.05783400676752,33.03388040689622,21.66316587939599,43.45503487742611,57.68669408115748,NEUTRAL,HOLD
2025-09-26,52.84604600002989,22.553785383841696,71.74537413396995,29.667167103364918,29.743414023209,43.265751440589014,56.51673380487456,NEUTRAL,HOLD
2025-09-27,52.76056213078262,29.870944948700533,71.57993113226479,25.07011407782686,31.16862379172686,44.48927059370959,55.50208146377377,NEUTRAL,HOLD
2025-09-28,56.84194544520573,34.25133690916255,74.4863575946774,22.270573215593604,31.27896761196034,46.981172123322914,54.01402768373355,NEUTRAL,HOLD
2025-09-29,60.24616676345333,26.845394033069642,76.99801420573034,20.66111631849021,31.437165716917164,46.42768539791473,50.61559439630098,NEUTRAL,HOLD
2025-09-30,59.3786309273171,33.76375499571599,76.54878857133886,21.87193873358196,27.708022724548997,47.615878823884096,48.57796115748565,NEUTRAL,HOLD
2025-10-01,65.9101198857281,32.36275122357944,81.8319504022052,24.643212516571573,33.74470513393837,51.301066242933906,50.710111468133896,NEUTRAL,HOLD
2025-10-02,69.08372207698362,27.922041101108224,84.24731840897095,25.430095990690265,38.092660249705546,52.17887100374043,43.45503487742611,NEUTRAL,HOLD
2025-10-03,71.53163314025983,22.12030314726968,86.08460505609268,27.517349312166566,32.993670919953246,51.63345622893421,43.265751440589014,NEUTRAL,HOLD
2025-10-04,71.41228454517724,27.796887668408882,86.09762066076021,26.839919926961915,35.934336430844354,53.21185304493616,44.48927059370959,NEUTRAL,HOLD
2025-10-05,73.15533019898616,33.50805816407831,87.30226026356483,25.964982734998856,35.35367969440685,55.214181033118905,46.981172123322914,NEUTRAL,HOLD
2025-10-06,74.9967883568569,24.609077142431243,88.67472499001296,26.901902635547405,40.29021708155225,54.45055789415481,46.42768539791473,NEUTRAL,HOLD
2025-10-07,68.99074196049555,28.69886726565833,84.63407692762163,27.265684111124028,36.43651001403715,52.53225840815989,47.615878823884096,NEUTRAL,HOLD
2025-10-08,71.63492837027805,32.946316975465585,86.68735230773163,24.08636140742701,37.84628242753067,54.46211067036326,51.301066242933906,NEUTRAL,HOLD
